painting,domi_emotion,utterance_combined
franz-stuck_dissonance-1910,positive,"The little boys music is defeating the evil man-wolf.I am amused because my kids also bug me playing musical instruments terribly.The baby devil is cute and it's funny that the big devil is disturbed by the music he is playing.Pan is being annoyed by his own instrument is rather funny.The satyr is making me laugh. like, ""shut the hell up, kid! go practice somewhere else!""."
franz-stuck_landscape-with-storm,negative,"The bend in the trees indicate a windy storm coming in as well as the clouds.Looks like a bad storm is coming in, makes me feel a little on edge even though it is just a painting.The color of the sky seems sinister and the way the wind is blowing the trees evokes fear."
franz-stuck_medusa-1892,negative,"The look in this woman's eyes is absolutely terrifying. i also hate how her hair is made of snakes. no thanks.This picture is just scary, she looks evil with the crazy eyes, black colors, and snake around her head.She looks as if the snakes are going to eat her or if she's becoming one with the snakes."
gosta-adrian-nilsson_young-man-with-death-1908,negative,"The figure standing behind the naked man in front is horrifying and menacing. the figure is dark and looks evil. the man in front looks unaware, and there is a feeling of fear for the man and what is to come.The demon is holding the man and forcing him to do his bidding and the man doesn't even seem to realize he's being controlled.The man looks to be trapped by death, and his facial expression looks like he is worried.It's scary to see how something that ugly is right behind that naked man."
gustav-klimt_lakeside-with-birch-trees-1901,positive,"The colors are very warm and relaxing.The flowers and the reflection in the water evoke a peaceful feeling.The reflection in the water is peaceful, and the flowers look untouched and pristine, like no one has been there."
gustave-moreau_apollo-vanquishing-the-serpent-python,positive,"The angel burst of the paper with the orange and yellow flames.The way the lights radiate from the women makes me amused.If i saw this in real life, i would automatically believe i was dying and that i was being delivered to god's judgement.The lighting forces you to focus on the figure and makes it seem like an awe inducing spectacle."
gustave-moreau_salome-carrying-the-head-of-john-the-baptist-on-a-platter,negative,The darkness of the picture and blood pooled on the floor with a head in her hands gives a feeling of disgust.The head on the platter is very sickening and disgusting.The woman seems to have no remorse for the beheaded man.
harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-17,negative,"Kind of creepy.a bound figure with rats looks like horror.A man is tied up and naked, and rats are crawling all around. the black and dark grays are ominous and gloomy.The figure and colors of the painting makes me feel uneasy."
harry-clarke_the-year-s-at-the-spring-1920-30,positive,The glow of the moon and the angle of the broom makes this move in an adventurous way.It looks like he is on a fun ride.The whimisical nature if the main character makes me feel somewhat excited.
harry-clarke_the-year-s-at-the-spring-1920-38,positive,"The lack of colors and well as the calming subject matter.The woman looks like an angel, in heaven and at peace.A woman standing in her flower garden being as content as she can be."
jacek-malczewski_death-of-ellenai,negative,"The man kissing the sleeping woman's foot is disturbing.Gross. the earliest expression of a foot fetish? to each their own, i suppose but not for me.The positioning of the perspective make the affections appear unwanted and unsolicited.Woman appears dead. she has dirty clothing and body, yet the man is sucking her toes."
jacek-malczewski_my-life-return,positive,The picture is peaceful yet sad and very bright and colorful.The use of open space with very light colors is very calming.The cool blues of the sky are very restive.
james-tissot_miriam-shut-out-from-the-camp,negative,The painting makes us feel sad as we notice the barefooted homeless person sitting in the doorway.Darkness and shadows make the person look sad or lost.The shading of the photo depicts the struggle of the individual in the photo.This painting makes me sad because the woman is barefoot and looks to be homeless.She looks very hot and un comftable sitting there.
james-tissot_the-ark-passes-over-the-jordan,negative,This death scene painted in black and white is sad.The cplors are black and white and the people look like they are carrying a coffin.Those people look sad and burdened. it does not look like their lives are enjoyable.The way these women are carrying this object motionless and emotionless bring a sadness to this piece.
james-tissot_the-taking-of-jericho,negative,So many armed soldiers poised to attack a walled city leave me in fear for the inhabitants.The invading army and the smoke from a fire in the city made me fearful of the danger of what is happening.The battle has begun.  the day is at hand.  marching on like ants doing their work.
